id_provincia,provincia,localidad,nombre,direccion,latitud,longitud,categoria
6,Buenos Aires,25 de Mayo,Comité Cultural y Biblioteca Juan Francisco Ibarra,9 y 27 801,-35.432917,-60.171417,Biblioteca Popular
6,Buenos Aires,9 de Julio,Bib.Pop. Anastasio Prieto,Mitre 342,-35.433333,-60.866667,Biblioteca Popular
6,Buenos Aires,9 de Julio,Bib.Pop. José Ingenieros,Mendoza 991,-35.445957,-60.883377,Biblioteca Popular
6,Buenos Aires,Carhue,Bib.Pop. Adolfo Alsina,San Martín 1101,-37.180933,-62.76005,Biblioteca Popular
6,Buenos Aires,Rivera,Bib.Pop. José Ingenieros,Los Colonizadores 235 0,-37.1626,-63.24705,Biblioteca Popular
6,Buenos Aires,Adolfo Gonzalez Chaves,Bib.Pub. Bernardino Rivadavia,Sarmiento 175,-38.03465,-60.099433,Biblioteca Popular
6,Buenos Aires,De la Garma,Bib.Pop. Dr. Victor H. Barrera,Castro Barros 348 0,-37.962467,-60.414517,Biblioteca Popular
6,Buenos Aires,Alberti,Bib.Pop. Andrés Vaccarezza,Arias 154,-35.03105,-60.278333,Biblioteca Popular
6,Buenos Aires,Adrogué,Amigos de la Biblioteca Esteban Adrogué,La Rosa 974 0,-34.797233,-58.38155,Biblioteca Popular
6,Buenos Aires,Adrogué,Bib. Pop. La Margarita blanca,Gral.Paz 765,-34.804586,-58.392516,Biblioteca Popular
6,Buenos Aires,Claypole,Bib.Pop. Mahatma Gandhi,Lobato 843,-34.799917,-58.3364,Biblioteca Popular
6,Buenos Aires,Glew,Bib.Pop. Pablo Rojas Paz,A.del Valle y Mansilla 0,-34.891483,-58.38585,Biblioteca Popular
6,Buenos Aires,Glew,Bib.Pop. Manuel Belgrano del Barrio de Villa París,Scalabrini Ortíz 2560,-34.87905,-58.3788,Biblioteca Popular
6,Buenos Aires,Glew,Bib.Pop. Fray Luis Beltrán,Fausto 233,-34.894433,-58.399517,Biblioteca Popular
6,Buenos Aires,Longchamps,Bib.Pop.Soc.Fom. Martín Fierro,Chaco 1415 0,-34.868283,-58.388433,Biblioteca Popular
6,Buenos Aires,Longchamps oeste,Bib. Pop. Atahualpa Yupanqui,Rivadavia 1516,-34.858633,-58.386383,Biblioteca Popular
6,Buenos Aires,Rafael Calzada,Bib.Pop. Gabriela Mistral,El Zorzal 2463,-34.773333,-58.327183,Biblioteca Popular
6,Buenos Aires,Avellaneda,Bib.Pop. Bartolomé Mitre,Rdo.Gutierrez 1374,-34.661733,-58.352267,Biblioteca Popular
6,Buenos Aires,Avellaneda,Bib.Pop. José Mármol,Paraguay 1002,-34.6755,-58.394767,Biblioteca Popular
6,Buenos Aires,Avellaneda,Bib.Pop. Dr. Estanislao S. Zeballos,Beruti 216,-34.663083,-58.368733,Biblioteca Popular
6,Buenos Aires,Avellaneda,Bib.Pop. Alfredo Palacios,Av.Rivadavia 770,-34.669183,-58.389067,Biblioteca Popular
6,Buenos Aires,Avellaneda,Bib.Pub.Mun.Pop. de Avellaneda,Av.Mitre 366,-34.6593,-58.369033,Biblioteca Popular
6,Buenos Aires,Avellaneda,Bib.Pop. Maestro Alfredo Bravo,Dardo Rocha 179,-34.666683,-58.3542,Biblioteca Popular
6,Buenos Aires,Dock Sud,Bib.Pop. Dock Sud,Nicolás Avellaneda 1345,-34.65,-58.3477,Biblioteca Popular
6,Buenos Aires,Gerli,Bib.Pop. Juan Bautista Alberdi,Limay 1234,-34.678183,-58.373667,Biblioteca Popular
6,Buenos Aires,Gerli,Bib.Pop. Enrique del Valle Iberlucea,De la Serna 710,-34.6827,-58.375567,Biblioteca Popular
6,Buenos Aires,Piñeyro,Bib.Pop. Veladas de estudio después del trabajo,Entre Ríos 731 0,-34.671917,-58.390983,Biblioteca Popular
6,Buenos Aires,Piñeyro,Bib.Pop. Presidente Avellaneda,Villegas 15,-34.666583,-58.378633,Biblioteca Popular
6,Buenos Aires,Sarandí,Soc. Fom. y Cul. y Bib.Pop. Domingo Faustino Sarmiento,Supisiche 680,-34.684383,-58.352533,Biblioteca Popular
6,Buenos Aires,Villa Dominico,Soc.Fom. U. de Dom. y Bib.Pop. Nicolás Avellaneda,San Vicente 660,-34.69025,-58.32075,Biblioteca Popular
6,Buenos Aires,Wilde,Bib.Pop. Juan M. de Pueyrredón,Martín Fierro 250,-34.700717,-58.31605,Biblioteca Popular
6,Buenos Aires,Wilde,Bib. Pop. Oscar Smith,Hilario Ascasubi 511,-34.715733,-58.323983,Biblioteca Popular
6,Buenos Aires,Ayacucho,Bib.Pub.Mun. Manuel Vilardaga,25 de Mayo 941,-37.151133,-58.485517,Biblioteca Popular
6,Buenos Aires,Azul,Bib.Pop. Bartolomé J. Ronco,Burgos 687 0,-36.78765,-59.874633,Biblioteca Popular
6,Buenos Aires,Cachari,Bib.Pop. Almafuerte,25 de Mayo 1664,-36.380017,-59.4998,Biblioteca Popular
6,Buenos Aires,Chillar,Bib.Pop. Asoc.Cult. de Chillar,Mario T. Cortázar 1037,-37.313133,-59.981967,Biblioteca Popular
6,Buenos Aires,Bahía Blanca,Bib.Pop. Bernardino Rivadavia,Av. Colón 31,-38.71885,-62.267083,Biblioteca Popular
6,Buenos Aires,Bahía Blanca,Bib.Pop. Bartolomé Mitre,Washington 232,-38.729717,-62.245483,Biblioteca Popular
6,Buenos Aires,Bahía Blanca,Bib.Pop. Roberto Payro,19 de Mayo 769,-38.707633,-62.25955,Biblioteca Popular
6,Buenos Aires,Bahía Blanca,Bib.Pop. Pajarita de papel,Saavedra 951,-38.728917,-62.2587,Biblioteca Popular
6,Buenos Aires,Bahía Blanca,Bib.Pop. Eduardo Mallea,Avda. Gral. Arias 2250,-38.75505,-62.263367,Biblioteca Popular
6,Buenos Aires,Bahía Blanca,Bib.Pop. Don Germán García,Quillén 146,-38.697583,-62.219617,Biblioteca Popular
6,Buenos Aires,Bahía Blanca,Bib.Pop. Rosario Sur,Cornelio Saavedra 2395,-38.7413,-62.242883,Biblioteca Popular
6,Buenos Aires,Bahía Blanca,Bib. Pop. Gabriela Mistral,Francia 2120,-38.72115,-62.31115,Biblioteca Popular
6,Buenos Aires,Bahía Blanca,Bib.Pop. Simón Rodriguez,Vieytes 2745,-38.697617,-62.29875,Biblioteca Popular
6,Buenos Aires,Bahía Blanca,Bib. Pop. Villa Duprat,Arcada 628,-38.689,-62.299733,Biblioteca Popular
6,Buenos Aires,Bahía Blanca,BIb. Pop. Martín Allica,Humboldt 3758,-38.7397,-62.212633,Biblioteca Popular
6,Buenos Aires,Cabildo,Bib.Pop. Mariano Moreno,Azcuenaga 184,-38.48425,-61.892683,Biblioteca Popular
6,Buenos Aires,General Daniel Cerri,Asoc. José Hernández,Matheu 232,-38.719283,-62.394433,Biblioteca Popular
6,Buenos Aires,Ingeniero White,Bib.Pop. Mariano Moreno,Mascarello 3860,-38.782517,-62.266383,Biblioteca Popular
6,Buenos Aires,Villa Harding Green,Bib.Pop. Ing. Domingo Pronsato,Salinas Chicas 4179,-38.714211,-62.189106,Biblioteca Popular
6,Buenos Aires,Balcarce,Bib.Pub. Pablo A. Pizzurno,15 707,-37.845683,-58.25435,Biblioteca Popular
6,Buenos Aires,Baradero,Bib.Pop.Mun. Fray Luis de Bolaños,Rodriguez y Thames,-33.8047,-59.5052,Biblioteca Popular
6,Buenos Aires,Baradero,Bib.Pop. José Manuel Estrada,San Martín 857,-33.805867,-59.502033,Biblioteca Popular
6,Buenos Aires,Baradero,Bib.Pop. Mario Bravo,Araoz 1363,-33.8099,-59.506733,Biblioteca Popular
6,Buenos Aires,Arrecifes,Bib.Pop.Mun. Teniente Gral. Bme. Mitre,Av.C. Merlassino e Int. R.Lorenzo 0,-34.063183,-60.108267,Biblioteca Popular
6,Buenos Aires,Benito Juarez,Bib.Pop. Juan J. Bernal Torres,Av.Libertad 101,-37.671854,-59.806423,Biblioteca Popular
6,Buenos Aires,Berazategui,Bib.Pop. Manuel Belgrano,L. de La Torre 1736 0,-34.76475,-58.206683,Biblioteca Popular
6,Buenos Aires,Hudson,Bib.Pop. Padre Carlos Mugica,Lisandro de La Torre 5700,-34.758283,-58.221217,Biblioteca Popular
6,Buenos Aires,Juan M. Gutierrez,Bib.Pop. Juan María Gutierrez,Calle 455 1545,-34.827833,-58.188017,Biblioteca Popular
6,Buenos Aires,Plátanos,Bib.Pop. José Ingenieros,Calle 157 4380,-34.784083,-58.174867,Biblioteca Popular
6,Buenos Aires,Ranelagh,Bib.Pop. y Cent. Victoria Ocampo,Calle 364 433,-34.7868,-58.205967,Biblioteca Popular
6,Buenos Aires,Berisso,Bib.Pop. Pestalozzi,Calle 8 4078,-34.871517,-57.8891,Biblioteca Popular
6,Buenos Aires,Berisso,Bib. Pop. Mariano Moreno,13 4437,-34.870917,-57.881117,Biblioteca Popular
6,Buenos Aires,Berisso,Bib.Pop. Ricardo Güiraldes,Calle 14 (H.Yrigóyen e/153 y 154 0,-34.88415,-57.890283,Biblioteca Popular
6,Buenos Aires,Berisso,Bib.Pop. Almafuerte,8 3465,-34.8778,-57.894233,Biblioteca Popular
6,Buenos Aires,Berisso,Bib.Pop. Mariano Moreno,Montevideo,-34.898167,-57.809029,Biblioteca Popular
6,Buenos Aires,Berisso,Bib.Pop. Presbítero Pascual Ruberto,Calle (Norte) e/29 y 30 162,-34.884283,-57.867383,Biblioteca Popular
6,Buenos Aires,Villa B. Constructor,Bib.Pop. Belisario Roldán,15 4211,-34.890739,-57.860718,Biblioteca Popular
6,Buenos Aires,Bolívar,Bib.Pop. Bernardino Rivadavia,Las Heras 80 0,-36.232083,-61.113533,Biblioteca Popular
6,Buenos Aires,Bolívar,Bib.Pop. D.F.Sarmiento,Av.San Martín 1065 0,-36.227783,-61.117417,Biblioteca Popular
6,Buenos Aires,Bolívar,Bib.Pop. María Alcira Cabrera,Falucho 780,-36.225283,-61.109183,Biblioteca Popular
6,Buenos Aires,Urdampilleta,Bib.Pop. D.F.Sarmiento,Carlos Pellegrini 345 0,-36.432117,-61.4216,Biblioteca Popular
6,Buenos Aires,Bragado,Bib.Pop. Manuel Belgrano,Pellegrini 1364,-35.1154,-60.4897,Biblioteca Popular
6,Buenos Aires,Comodoro Py,Bib.Pop. Florencio López,Esteban Rodriguez y Aberro 0,-35.32195,-60.521367,Biblioteca Popular
6,Buenos Aires,General O'Brien,Bib.Pop. Bernardino Rivadavia,Av.Gral.O`Brien y Chacabuco s/n,-34.907117,-60.760117,Biblioteca Popular
6,Buenos Aires,Mechita,Bib.Pop. José Ingenieros,Av.Quintana 2009,-35.074867,-60.421233,Biblioteca Popular
6,Buenos Aires,Warnes,Bib.Pop. José Ignacio Warnes,"Santa Fe s/n, ex Estación Ferrocarril 0",-34.910583,-60.537683,Biblioteca Popular
6,Buenos Aires,Coronel Brandsen,Bib.Pop. José de San Martín,Av.Mitre 251,-35.168483,-58.236983,Biblioteca Popular
6,Buenos Aires,Coronel Brandsen,Bib.Pop. Dr. Frutos Enrique Ortiz,Larrea 3077,-35.158767,-58.238933,Biblioteca Popular
6,Buenos Aires,Jeppener,Bib.Pop. Jeppener,Aldo Sequenza esq. Delaplace,-35.27795,-58.20295,Biblioteca Popular
6,Buenos Aires,Campana,Bib. Pop. Pilar A. de Traverso,Coltelli 1624,-34.1689,-58.959617,Biblioteca Popular
6,Buenos Aires,Cañuelas,Bib.Pop. D.F.Sarmiento,Lara 904 0,-35.053717,-58.762883,Biblioteca Popular
6,Buenos Aires,Cañuelas,Bib.Pop. Barrio San Esteban,Aromo 63,-35.037087,-58.741207,Biblioteca Popular
6,Buenos Aires,Capitán Sarmiento,Bib.Pop. Almafuerte,Av.Pte.Perón 467,-34.1775,-59.7907,Biblioteca Popular
6,Buenos Aires,Carlos Casares,Bib.Pop. José Ingenieros,Maya 503,-35.618033,-61.364067,Biblioteca Popular
6,Buenos Aires,Carlos Casares,Bib.Pop. El Libro Alegre,Avda. Pte Juan D. Perón 100,-35.622267,-61.365933,Biblioteca Popular
6,Buenos Aires,Smith,Bib.Pop.Esc. Dr. Enrique Smith,Fornero y Smith,-35.495217,-61.593633,Biblioteca Popular
6,Buenos Aires,Carlos Tejedor,Bib.Pop. Roque Saénz Peña,Alberto H.Almirón 148,-35.392067,-62.420533,Biblioteca Popular
6,Buenos Aires,Tres Algarrobos,Bib.Pop. Bernardino Rivadavia,25 de Mayo 420,-35.196633,-62.773567,Biblioteca Popular
6,Buenos Aires,Carmen de Areco,Bib.Pop. Juan Bautista Alberdi,Rivadavia 586,-34.378083,-59.8214,Biblioteca Popular
6,Buenos Aires,Castelli,Bib.Pop. Juan José Castelli,Falucho 155,-36.088517,-57.803333,Biblioteca Popular
6,Buenos Aires,Chacabuco,Bib.Pop. D.F.Sarmiento,San Martín 38,-34.64215,-60.470367,Biblioteca Popular
6,Buenos Aires,Rawson,Bib.Pop. Guillermo Rawson,25 de Mayo s/n,-34.60505,-60.066883,Biblioteca Popular
6,Buenos Aires,Chascomús,Bib.Pop. D.F.Sarmiento,Alvear 9,-35.577367,-58.01245,Biblioteca Popular
6,Buenos Aires,Chascomús,Bib.Pop.Soc.Fom. Nuestra Señora de Luján,H.Yrigóyen 578 0,-35.5659,-58.010717,Biblioteca Popular
6,Buenos Aires,Chascomús,Bib.Pub. San José Obrero,Florencio Chappa 625,-35.563967,-58.002483,Biblioteca Popular
6,Buenos Aires,Chascomús,Bib.Pop. Ambulante y Rural de Chascomus,Neuquén E Hipólito Yrigóyen 0,-35.559283,-58.012767,Biblioteca Popular
6,Buenos Aires,Chascomús,Bib.Pop. del Ipora Padre Luis Sánchez,Inmigrantes Arabes 569,-35.568083,-57.996183,Biblioteca Popular
6,Buenos Aires,Chivilcoy,Bib.Pop. Dr. Antonio Novaro,Moreno 30,-34.896533,-60.017683,Biblioteca Popular
6,Buenos Aires,Punta Alta,Bib.Pop. Esc. Ing. Luis Luiggi,Mitre 886,-38.877767,-62.070567,Biblioteca Popular
6,Buenos Aires,Punta Alta,Bib.Pop. Puntaltense Mercedes de San Martín,9 de julio 1051,-38.872267,-62.069567,Biblioteca Popular
6,Buenos Aires,Coronel Dorrego,Bib.Pop. Coronel Dorrego,Av.Ricardo Fuertes 674,-38.719633,-61.288733,Biblioteca Popular
6,Buenos Aires,El Perdido,Bib.Pop. de José A. Guisasola,Av.Raúl Loydi s/n 0,-38.674383,-61.09165,Biblioteca Popular
6,Buenos Aires,Oriente,Bib.Pop. Florentino Ameghino,Sarmiento 568,-38.74493,-60.609467,Biblioteca Popular
6,Buenos Aires,Coronel Pringles,Bib.Pop. Pringles,San Martín 675,-37.98515,-61.353783,Biblioteca Popular
6,Buenos Aires,Coronel Suarez,Bib.Pop. D.F.Sarmiento,Sarmiento 349,-37.456583,-61.934033,Biblioteca Popular
6,Buenos Aires,Coronel Suarez,Bib.  Infantil de Coronel Suarez,Las Heras 843,-37.455467,-61.930083,Biblioteca Popular
6,Buenos Aires,Huanguelen,Asoc.Bib.Pop.Púb.Esc. Dr. Baldomero Fernández Moreno,Avda. Sarmiento 851,-37.066017,-61.92365,Biblioteca Popular
6,Buenos Aires,Colón,Bib.Pop. Mariano Moreno,Calle 46 Nº  1027 0,-33.890533,-61.099033,Biblioteca Popular
6,Buenos Aires,Punta alta,Bib.Pop. Juan Bautista Alberdi,Rivadavia 353,-38.88035,-62.078167,Biblioteca Popular
6,Buenos Aires,Punta alta,Bib.Pop. Dr. Ricardo Gutierrez,Passo 702,-38.877733,-62.078367,Biblioteca Popular
6,Buenos Aires,Dolores,Bib.Pop. Gral. San Martín,Bartolomé Mitre 60,-36.311033,-57.678567,Biblioteca Popular
6,Buenos Aires,Ensenada,Bib.Pop. Mariano Moreno,Calle 48 Bis esq.126,-34.89765,-57.932683,Biblioteca Popular
6,Buenos Aires,Ensenada,Bib.Pop. Gral. José de San Martín,San Martín 715,-34.85535,-57.9127,Biblioteca Popular
6,Buenos Aires,Ensenada,Bib.Pop.Pub. Bartolomé Mitre,Alberdi esq.La Merced,-34.861167,-57.901967,Biblioteca Popular
6,Buenos Aires,Ensenada,Bib.Pub.Pop.Mun. B. Fernández Moreno,Horacio Cestino 379,-34.8631,-57.90065,Biblioteca Popular
6,Buenos Aires,Punta Lara,Bib.Pop. Osvaldo H. Merlo,Calle 19 esq.5 0,-34.80621,-57.986637,Biblioteca Popular
6,Buenos Aires,Belén de Escobar,Bib.Pop. Bernardino Rivadavia,H.Yrigoyen 514,-34.388017,-58.831983,Biblioteca Popular
6,Buenos Aires,Garín,Bib.Pop. Juan Bautista Alberdi,Presidente Perón 225,-34.42065,-58.733183,Biblioteca Popular
6,Buenos Aires,Luis Guillón,Bib.Pop. Florentino Ameghino,Ameghino 1640,-34.806417,-58.447,Biblioteca Popular
6,Buenos Aires,Monte Grande,Bib.Pop. Bernardino Rivadavia,Rojas 167,-34.817367,-58.470467,Biblioteca Popular
6,Buenos Aires,Monte Grande,Biblioteca Popular El Principito,Córdoba 337,-34.826183,-58.451317,Biblioteca Popular
6,Buenos Aires,La Unión,Soc. de Fom. y Bib. Pop. del Bo. Parque El Trébol,Los Alamos s/n 0,-34.882231,-58.5442,Biblioteca Popular
6,Buenos Aires,Tristán Suarez,Bib.Pop. D.F.Sarmiento,Marotto 361,-34.8937,-58.569467,Biblioteca Popular
6,Buenos Aires,Bosques,Bib. Pop. Lisandro de la Torre,Cabrera 810,-34.814267,-58.2225,Biblioteca Popular
6,Buenos Aires,Florencio Varela,Bib.Pop. Del Centro Cult. Sarmiento,Boccuzzi 97 0,-34.810017,-58.276183,Biblioteca Popular
6,Buenos Aires,Florencio Varela,Bib.Pop. Almafuerte,Dr. Gristein 2977,-34.805283,-58.2606,Biblioteca Popular
6,Buenos Aires,Florencio Varela,Bib.Pop. Guillermo Enrique Hudson,Boccuzzi 623,-34.809617,-58.267917,Biblioteca Popular
6,Buenos Aires,Florencio Varela,Bib. Pop. Dr. Florencio Varela,Zapiola 273,-34.816483,-58.273,Biblioteca Popular
6,Buenos Aires,Florencio Varela,Bib.Pop. Hugo del Carril,Calle 556 699,-34.81655,-58.29615,Biblioteca Popular
6,Buenos Aires,Florencio Varela,Bib.Pop. Santo Tomás de Aquino,Bogotá 4374,-34.800367,-58.243567,Biblioteca Popular
6,Buenos Aires,Florencio Varela,Asoc. Cult. y Bib. Pop. Dr. Ernesto de Muro,Remedios de Escalada 1335,-34.791607,-58.256245,Biblioteca Popular
6,Buenos Aires,Villa San Luis,Cen. Cult.  y Bib.Pop. Poetisa Alfonsina Storni,Calle 1336 esq. 1319 1319,-34.86825,-58.27375,Biblioteca Popular
6,Buenos Aires,Villa Vatteone,Bib. Pop. Florencio Sánchez,Virgen de Itatí 911,-34.83995,-58.278417,Biblioteca Popular
6,Buenos Aires,Mar del Sur,Bib.Mun.Pop. Eloisa M. Rissoli,Calle 23 e/100 y 98,-38.342667,-57.99445,Biblioteca Popular
6,Buenos Aires,Miramar,Bib.Pop.Mun. General José de San Martín,34 940,-38.278283,-57.843517,Biblioteca Popular
6,Buenos Aires,General Alvear,Bib.Pop. Florencio Balcarce,San Martín 341,-36.01695,-60.014533,Biblioteca Popular
6,Buenos Aires,Arribeños,Bib.Pop. Bernardino Rivadavia,Gral.Lavalle 88 0,-34.20835,-61.35665,Biblioteca Popular
6,Buenos Aires,Ascención,Bib.Pop. Domingo Faustino Sarmiento de Ascención,Rafael Reta 0,-34.231017,-61.104667,Biblioteca Popular
6,Buenos Aires,General Guido,Bib.Pop. Carlos Guido Spano,25 de Mayo,-36.641133,-57.792,Biblioteca Popular
6,Buenos Aires,General Juan Madariaga,Bib.Pop. José Hernández del Club Deportivo El León,Sarmiento 638,-36.994272,-57.139079,Biblioteca Popular
6,Buenos Aires,General La Madrid,Bib.Pop. Presidente Mitre,San Martín 666,-37.2485,-61.262833,Biblioteca Popular
6,Buenos Aires,General Las Heras,Bib.Pop. Felipe de Robles (h,Las Heras 940,-34.916667,-58.933333,Biblioteca Popular
6,Buenos Aires,General Lavalle,Bib.Pop.Pub.Mun. General Lavalle,Arturo de la Serna 1174,-36.406433,-56.94265,Biblioteca Popular
6,Buenos Aires,Coronel Granada,Bib.Pop.Esc. Antártida Argentina,San Martín y Lariguet 0,-34.789467,-62.201203,Biblioteca Popular
6,Buenos Aires,General Pinto,Bib.Pop. D.F.Sarmiento,San Martín y R. Gowland 0,-34.76567,-61.892545,Biblioteca Popular
6,Buenos Aires,General Pinto,Bib. Esc. Pop. Ricardo Rojas,Julio A.Roca 676,-34.762567,-61.894133,Biblioteca Popular
6,Buenos Aires,General Pinto,Bib. Pop. Juan XXIII,2 de abril 136,-34.767633,-61.901083,Biblioteca Popular
6,Buenos Aires,Mar del Plata,Bib.Pop. Juventud Moderna,Diag. Pueyrredón 3324 1º,-38,-57.5551,Biblioteca Popular
6,Buenos Aires,Mar del Plata,Bib.Pop.y C.Cult. Mar del Plata,Bolivar 4252,-37.994233,-57.566083,Biblioteca Popular
6,Buenos Aires,Mar del Plata,Bib.Pop. Juan Domingo Perón,Av.Jara 759,-37.979483,-57.565017,Biblioteca Popular
6,Buenos Aires,Mar del Plata,Bib.Pop. Barrio Santa Rita,Intendente Camusso 1152,-38.01775,-57.592833,Biblioteca Popular
6,Buenos Aires,Mar del Plata,Bib.Pop. y Cen.Cul. Centenario,Avellaneda y Tierra del Fuego Sector 3 Edificio 4  PB,-37.994833,-57.58715,Biblioteca Popular
6,Buenos Aires,Mar del Plata,Bib.Pop. El Desafío para Crecer,Juan N. Fernández 146,-37.996215,-57.604208,Biblioteca Popular
6,Buenos Aires,General Rodriguez,Bib.Pop. Leandro N. Alem,Av.España 146,-34.607167,-58.953883,Biblioteca Popular
6,Buenos Aires,Los Toldos,Bib. Pop. Mariano Moreno,Rivadavia 137,-34.994282,-61.035709,Biblioteca Popular
6,Buenos Aires,Los Toldos,Bib.Pop. Minchekewun,O´Higgins 1136,-35.000367,-61.038317,Biblioteca Popular
6,Buenos Aires,Banderalo,Bib.Esc.Pop. José Manuel Estrada,Ing.White 222,-35.016171,-63.37463,Biblioteca Popular
6,Buenos Aires,Cañada Seca,Bib.Pop.Pub.Mun. Dolores A. Cirio de Busso,C. Saavedra Lamas s/n 0,-34.433331,-62.950001,Biblioteca Popular
6,Buenos Aires,General Villegas,Bib.Pop.Pub.Mun. D.F.Sarmiento,Belgrano 229,-35.033783,-63.0131,Biblioteca Popular
6,Buenos Aires,Piedritas,Bib.Pop.Pub.Mun. Benito Lynch,Sarmiento 675,-34.777222,-62.984619,Biblioteca Popular
6,Buenos Aires,Santa Regina,Bib.Púb. Municipal Fortín de Gainza,Libertad  y Tucumán,-34.554749,-63.17688,Biblioteca Popular
6,Buenos Aires,Arroyo Venado,Bib.Pop. Angela A.B. de Abraham,Estación Ferrocarril Roca,-37.136215,-62.561939,Biblioteca Popular
6,Buenos Aires,Bonifacio-Laguna Alsina,Bib. Pop. José Hernández,26 de Julio 0,-36.80945,-62.242017,Biblioteca Popular
6,Buenos Aires,Casbas,Bib.Pop. Dardo Nepomuceno Arditi Rocha,Justo Condesse 357,-36.756483,-62.504817,Biblioteca Popular
6,Buenos Aires,Garré,Bib.Pop. Dra. Alicia Teresa Morales,Diagonal Norte 0,-36.560983,-62.601517,Biblioteca Popular
6,Buenos Aires,Guaminí,Bib.Pub. Mariano Moreno,San Martín 325,-37.0131,-62.4162,Biblioteca Popular
6,Buenos Aires,Henderson,Bib.Pop. Almafuerte,Diag.Yrigoyen 192,-36.301367,-61.71985,Biblioteca Popular
6,Buenos Aires,Hurlingham,Bib.Pop.Soc.Fom. Julián Aguirre,Julian Aguirre 1870,-34.59245,-58.639367,Biblioteca Popular
6,Buenos Aires,William C.Morris,Bib.Pop. Alfredo L. Palacios,Garibaldi 2138,-34.582117,-58.6451,Biblioteca Popular
6,Buenos Aires,Villa Udaondo,Soc.y Bib.Pop. La tradición,Julián Balbín 4020,-34.620327,-58.700737,Biblioteca Popular
6,Buenos Aires,Junín,Bib.Pop. Olegario V. Andrade,Belgrano 191,-34.590533,-60.949067,Biblioteca Popular
6,Buenos Aires,Junín,Bib.Pop. Paz y trabajo,Primera Junta 301,-34.582617,-60.935967,Biblioteca Popular
6,Buenos Aires,Junín,Bib.Pop. Pedro Aguilera,Paso esq. Siria 908,-34.5732,-60.943333,Biblioteca Popular
6,Buenos Aires,Junín,Bib.Pop. Esteban Echeverría,Lebensohn 501 y Gral.Lavalle 0,-34.590067,-60.935433,Biblioteca Popular
6,Buenos Aires,Junín,Bib.Pop. 9 de Julio,Roque Vasquez 7,-34.595933,-60.944717,Biblioteca Popular
6,Buenos Aires,Junín,Bib.Pop. Manuel Belgrano,Siria 385,-34.577133,-60.9479,Biblioteca Popular
6,Buenos Aires,Junín,Bib. Pop. Pio Soberano,General Paz 444,-34.5850218,-60.9483026,Biblioteca Popular
6,Buenos Aires,Morse,Bib.Pop. Juan Bautista Alberdi,Av. Los Tilos 47,-34.7604,-60.84195,Biblioteca Popular
6,Buenos Aires,Las Toninas,Bib.Pop. Las Toninas,Calle 1 1066,-36.487017,-56.69335,Biblioteca Popular
6,Buenos Aires,Mar del Tuyú,Bib.Pop. Vito Dumas,Calle 3 7552,-36.5778,-56.69195,Biblioteca Popular
6,Buenos Aires,Mar del Tuyú,Bib. Pop.Dr. José María Sobral,95 1108,-36.596739,-56.705267,Biblioteca Popular
6,Buenos Aires,San Clemente del Tuyú,Bib.Pop. Juan XXIII,8 1051,-36.35775,-56.724233,Biblioteca Popular
6,Buenos Aires,San Clemente del Tuyú,Soc.Fo.y Bib.Pop. El Tala,Calle 9 4068,-36.384667,-56.71695,Biblioteca Popular
6,Buenos Aires,Santa Teresita,Bib.Pub. Alfonsina Storni,Calle 7 256 1,-36.532533,-56.697717,Biblioteca Popular
6,Buenos Aires,Ciudad Evita,Bib.Pop. Alfonsina Storni,Circuns.5 Sec.1 Man.2 Casa 1,-34.719654,-58.540791,Biblioteca Popular
6,Buenos Aires,Ciudad Villa Madero,Bib.Pop. y Ctro Cult. José M. Estrada,Araoz 553,-34.68855,-58.509167,Biblioteca Popular
6,Buenos Aires,Gonzalez Catán,Bib.Pop. Ceferino Namuncura,Achupallas 7218,-34.77975,-58.60615,Biblioteca Popular
6,Buenos Aires,Isidro Casanova,Bib.Pop. Delia C. de Armagno,Brigadier General Juan Manuel de Rosas 8035,-34.712583,-58.591183,Biblioteca Popular
6,Buenos Aires,Isidro Casanova,Bib.Pop. Rotaria,Madrid esq. Sarrachaga 6198,-34.700983,-58.589833,Biblioteca Popular
6,Buenos Aires,La Tablada,Bib.Pop. Amigos de La Tablada,Avellaneda 5211,-34.68785,-58.522733,Biblioteca Popular
6,Buenos Aires,Rafael Castillo,Bib.Pop. Almafuerte de Rafael Castillo,Grauville 2158,-34.701067,-58.625467,Biblioteca Popular
6,Buenos Aires,Ramos Mejía,Bib.Pop. Tinkunaku-Lugar de encuentro,Felipe de Arana 750,-34.661933,-58.554017,Biblioteca Popular
6,Buenos Aires,San Justo,Bib.Pop. Almafuerte,Sarratea 4267,-34.684233,-58.55625,Biblioteca Popular
6,Buenos Aires,San Justo,Bib. Pop. Villa Sahores,Inclan 2063,-34.684083,-58.545817,Biblioteca Popular
6,Buenos Aires,San Justo,Bib.Pop. de la Imagen (CEIC),Juan Florio 3260,-34.681016,-58.560516,Biblioteca Popular
6,Buenos Aires,Tapiales,"Centro Cultural y Recreativo, Bib.Pop. Mariano Moreno",Humahuaca 254 1° piso,-34.69785,-58.511217,Biblioteca Popular
6,Buenos Aires,Virrey del Pino,Bib. Pop. Madre Teresa,Villanueva 3435,-34.809982,-58.637619,Biblioteca Popular
6,Buenos Aires,Virrey del Pino,Bib.Pop. Trabajadores del Yaguané,Cellini 5033,-34.83442,-58.672303,Biblioteca Popular
